MaterialId,Reduced Formula,Elements,Crystal System,Space Group,Bandgap,Formation Energy Per Atom,Decomposition Energy Per Atom,microgravity_advantage_score,seed_score,density_ratio,mp_ratio,mp_compatible,target_sectors
6a85b7808b,Na20Si4As5P7,"['Na', 'Si', 'P', 'As']",triclinic,P1,1.0765,-0.4206,-0.005,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
f3c6fc360e,Na4Si12AsP11,"['Na', 'Si', 'P', 'As']",monoclinic,Pm,1.5625,-0.2474,-0.0478,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
398ae25eed,Na4In3Ga(SiSe6)2,"['Na', 'Si', 'Ga', 'Se', 'In']",triclinic,P1,1.6705,-1.002,-0.0263,61.23,75,7.54,5.57,False,"['semiconductor', 'quantum', 'optical']"
3fdef328bf,Na2Si2Sn(GeP2)3,"['Na', 'Si', 'P', 'Ge', 'Sn']",monoclinic,Pm,1.3764,-0.2193,-0.0316,61.26,75,7.52,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
9977325cec,Na20Si4(AsP3)3,"['Na', 'Si', 'P', 'As']",triclinic,P1,1.2365,-0.4168,-0.0022,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
a409d61549,Na4Si12As5P7,"['Na', 'Si', 'P', 'As']",monoclinic,Pm,1.3013,-0.2337,-0.0449,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
cf67df7a29,Na4Si12(AsP3)3,"['Na', 'Si', 'P', 'As']",monoclinic,Pm,1.4394,-0.2429,-0.0451,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
4467d4b11d,Na20Si4(As3P)3,"['Na', 'Si', 'P', 'As']",triclinic,P1,0.8733,-0.4228,-0.0052,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
f448f85c5c,Na4Si12(As3P)3,"['Na', 'Si', 'P', 'As']",monoclinic,Pm,1.3045,-0.2155,-0.0448,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
9dc46db544,Na20Si4AsP11,"['Na', 'Si', 'P', 'As']",triclinic,P1,1.3538,-0.4136,0.0,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
9f092906ca,Na20Zr2SiGeAs12,"['Na', 'Si', 'Ge', 'As', 'Zr']",triclinic,P1,0.7351,-0.5028,-0.0128,55.02,75,6.71,5.74,False,"['semiconductor', 'quantum', 'optical']"
7a0ac94843,Na3In(SiP)12,"['Na', 'Si', 'P', 'In']",monoclinic,Pm,0.9926,-0.2102,-0.027,54.94,75,7.54,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
82fcc1fdd8,Na20Ti2SnGeAs12,"['Na', 'Ti', 'Ge', 'As', 'Sn']",triclinic,P1,0.7163,-0.4869,-0.0048,54.95,75,7.52,5.23,False,"['semiconductor', 'battery', 'quantum', 'optical']"
59b2007f24,SiGe(Ir2Se5)2,"['Si', 'Ge', 'Se', 'Ir']",monoclinic,Pm,0.6649,-0.7046,-0.0311,60.66,75,9.68,5.5,False,"['semiconductor', 'quantum', 'optical']"
bf08cfacee,Na20Si4As7P5,"['Na', 'Si', 'P', 'As']",triclinic,P1,0.9717,-0.4235,-0.0069,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
2732248ff7,Na4Si12As11P,"['Na', 'Si', 'P', 'As']",monoclinic,Pm,1.3348,-0.2054,-0.0437,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
15af68ae8a,NaSiGe2As3,"['Na', 'Si', 'Ge', 'As']",orthorhombic,Pmc2_1,1.1923,-0.1912,-0.0468,50.96,75,5.91,4.55,False,"['semiconductor', 'quantum', 'optical']"
c4fca9e576,Rb12Na8Si3GeP12,"['Na', 'Si', 'P', 'Ge', 'Rb']",monoclinic,C2,0.9103,-0.3795,-0.0527,51.66,75,5.48,5.41,False,"['semiconductor', 'battery', 'quantum', 'optical']"
5c40223dbf,Na2Si6As5P,"['Na', 'Si', 'P', 'As']",monoclinic,P2/m,1.26,-0.2102,-0.044,52.11,75,5.91,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
6ed7391e6a,Cs7VIn3AsP4,"['P', 'V', 'As', 'In', 'Cs']",triclinic,P1,1.0226,-0.3996,-0.0228,51.48,75,4.02,7.23,False,"['semiconductor', 'battery', 'quantum', 'optical']"
9db86040bc,Hf18Cr2Re6GeAs,"['Cr', 'Ge', 'As', 'Hf', 'Re']",hexagonal,P-6m2,,-0.3609,-0.0158,51.54,75,3.95,3.17,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
c23a8c666a,Na8Sr4SiGeP8,"['Na', 'Si', 'P', 'Ge', 'Sr']",triclinic,P1,0.7883,-0.6367,-0.0069,51.6,75,5.48,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
c96bbdf9e8,Na16SiSnP8,"['Na', 'Si', 'P', 'Sn']",cubic,F-43m,0.5153,-0.3727,-0.0017,51.87,75,7.52,5.32,False,"['semiconductor', 'battery', 'optical']"
4fb28e1455,K4Na2DyInAs4,"['Na', 'K', 'As', 'In', 'Dy']",orthorhombic,I222,0.7972,-0.6422,-0.0212,51.88,75,9.94,5.0,False,"['semiconductor', 'battery', 'quantum', 'optical']"
f6da85ccb4,Na20Zr2SiSnAs12,"['Na', 'Si', 'As', 'Zr', 'Sn']",triclinic,P1,0.7685,-0.5102,-0.0142,51.88,75,7.52,5.74,False,"['semiconductor', 'quantum', 'optical']"
91b8ff0813,Si3Ag3(GeP3)2,"['Si', 'P', 'Ge', 'Ag']",cubic,I-43m,0.5498,-0.105,-0.0245,52.65,75,5.76,5.32,False,"['semiconductor', 'quantum', 'optical']"
e2f1e2d051,Zr2NbSiGeMo,"['Si', 'Ge', 'Zr', 'Nb', 'Mo']",orthorhombic,Pmc2_1,0.005,-0.7217,-0.0489,54.13,75,4.41,2.39,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
a3716e43d1,Hf18TiRe7GeAs,"['Ti', 'Ge', 'As', 'Hf', 'Re']",trigonal,P3m1,,-0.3857,-0.0206,54.18,75,4.66,3.17,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
b63b2bb34c,Zr4Nb3Si3GeMo,"['Si', 'Ge', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,,-0.7414,-0.063,53.19,75,4.41,2.39,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
a5c979a2a3,K4Si12(AsP3)3,"['Si', 'P', 'K', 'As']",monoclinic,Pm,1.4711,-0.2921,-0.0402,53.17,75,6.66,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
a7bef249b2,Zr4Nb3Si3MoAs,"['Si', 'As', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,0.0086,-0.7987,-0.0709,53.15,75,4.41,2.66,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
59c7fa3cff,Zr4Nb2Si3Mo2As,"['Si', 'As', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,0.0065,-0.7836,-0.0419,53.15,75,4.41,2.66,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
c8cd99be3d,Na8Al4Cu4As7P,"['Na', 'Al', 'P', 'Cu', 'As']",monoclinic,C2,0.5765,-0.4402,-0.0199,53.14,75,9.24,4.28,False,"['semiconductor', 'battery', 'quantum', 'superalloy', 'optical']"
4cbcb9ed8a,Cs4Si3Ge(SbSe4)4,"['Si', 'Ge', 'Se', 'Sb', 'Cs']",triclinic,P1,1.8129,-0.8976,-0.0116,53.11,75,3.57,5.59,False,"['semiconductor', 'quantum', 'optical']"
62969b184c,Zr4Nb2SiGe3Mo2,"['Si', 'Ge', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,0.0137,-0.6945,-0.0539,53.19,75,4.41,2.39,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
3f1bba4991,Zr4Nb2Si3GeMo2,"['Si', 'Ge', 'Zr', 'Nb', 'Mo']",monoclinic,Pm,0.0065,-0.7448,-0.0525,53.19,75,4.41,2.39,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense', 'energy']"
1114fe9b58,K4Si12SbP11,"['Si', 'P', 'K', 'Sb']",monoclinic,Pm,0.9819,-0.278,-0.0314,52.76,75,7.77,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
fd38111b1c,Ta3NbGa2(SbIr2)2,"['Ga', 'Nb', 'Sb', 'Ta', 'Ir']",monoclinic,C2,0.5434,-0.545,-0.0317,54.65,75,3.82,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'defense']"
85064d1971,Hf18Ta4Re4GeAs,"['Ge', 'As', 'Hf', 'Ta', 'Re']",orthorhombic,Amm2,0.0015,-0.3137,-0.0332,54.32,75,3.95,3.17,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
d3f48803e5,Ti4AlIn(SbPt2)2,"['Al', 'Ti', 'In', 'Sb', 'Pt']",tetragonal,I-4,0.719,-0.8497,-0.0768,54.38,75,7.94,4.76,False,"['semiconductor', 'quantum', 'superalloy']"
a839d45e52,Cs2Ga2SiGeSe8,"['Si', 'Ga', 'Ge', 'Se', 'Cs']",monoclinic,P2_1,1.941,-1.0258,-0.0501,54.65,75,3.16,5.59,False,"['semiconductor', 'quantum', 'optical']"
3138c0b5f9,Hf18Ta5Re3GeAs,"['Ge', 'As', 'Hf', 'Ta', 'Re']",orthorhombic,Amm2,,-0.2852,-0.033,54.32,75,3.95,3.17,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
84200a4a13,TaNbGaCo2Sb,"['Co', 'Ga', 'Nb', 'Sb', 'Ta']",tetragonal,I-4,0.8925,-0.4042,-0.0328,52.76,75,2.82,10.86,False,"['semiconductor', 'quantum', 'superalloy', 'defense']"
cf69edcc26,KLiHgSe2,"['Li', 'K', 'Se', 'Hg']",tetragonal,I-4m2,0.6317,-1.0484,-0.0181,56.73,75,9.01,1.47,True,['battery']
777bbdc849,K12Rb8Si4As5P7,"['Si', 'P', 'K', 'As', 'Rb']",monoclinic,Pm,0.5609,-0.4122,-0.0181,53.43,75,6.66,5.41,False,"['semiconductor', 'battery', 'quantum', 'optical']"
4e820ba6b9,Si6Ag6Sn(GeP4)3,"['Si', 'P', 'Ge', 'Ag', 'Sn']",trigonal,R3m,0.5647,-0.1227,-0.0302,56.98,75,5.76,5.32,False,"['semiconductor', 'quantum', 'optical']"
3b7d3c95ea,K12Rb8Si4AsP11,"['Si', 'P', 'K', 'As', 'Rb']",monoclinic,Pm,0.6475,-0.3983,-0.0292,53.43,75,6.66,5.41,False,"['semiconductor', 'battery', 'quantum', 'optical']"
2ace1a9e56,K12Rb8Si4(AsP3)3,"['Si', 'P', 'K', 'As', 'Rb']",monoclinic,Pm,0.6168,-0.4063,-0.0231,53.43,75,6.66,5.41,False,"['semiconductor', 'battery', 'quantum', 'optical']"
c948668ec2,Hf18Re2GeMo6As,"['Ge', 'As', 'Mo', 'Hf', 'Re']",hexagonal,P-6m2,0.0033,-0.2838,-0.0049,53.61,75,3.95,3.17,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
7b9c485a4b,KSiGe2P3,"['Si', 'P', 'K', 'Ge']",orthorhombic,Pmc2_1,1.613,-0.2538,-0.0348,53.31,75,6.19,5.32,False,"['semiconductor', 'battery', 'quantum', 'optical']"
84ed19ac2e,Rb12Na8Si3GeAs12,"['Na', 'Si', 'Ge', 'As', 'Rb']",monoclinic,C2,0.5136,-0.4207,-0.0159,50.36,75,5.91,5.41,False,"['semiconductor', 'quantum', 'optical']"
e997d9d34d,Na20Ti2SiGeAs12,"['Na', 'Si', 'Ti', 'Ge', 'As']",triclinic,P1,0.8211,-0.4869,-0.0047,57.05,75,5.91,5.23,False,"['semiconductor', 'battery', 'quantum', 'optical']"
6841c09d3a,Hf18Ta2Re6GeAs,"['Ge', 'As', 'Hf', 'Ta', 'Re']",hexagonal,P-6m2,0.0007,-0.359,-0.023,56.21,75,3.95,3.17,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
4cf1dcdca3,Hf18Ta6Re2GeAs,"['Ge', 'As', 'Hf', 'Ta', 'Re']",hexagonal,P-6m2,0.0008,-0.2544,-0.0305,56.21,75,3.95,3.17,True,"['semiconductor', 'quantum', 'superalloy', 'optical', 'defense']"
18b0e576db,Cd3GeAs(PN2)6,"['N', 'P', 'Ge', 'As', 'Cd']",trigonal,R3m,0.0035,-0.479,-0.0807,50.34,75,4.75,3.82,True,"['semiconductor', 'quantum', 'optical']"
fd7d122e16,Na2In2SiSe6,"['Na', 'Si', 'Se', 'In']",monoclinic,Cc,1.6163,-0.9972,-0.0342,50.35,75,7.54,4.55,False,"['semiconductor', 'quantum', 'optical']"
a378d9be1d,Na20AlV2InAs12,"['Na', 'Al', 'V', 'As', 'In']",triclinic,P1,0.6844,-0.4541,-0.0139,50.28,75,7.54,5.88,False,"['semiconductor', 'battery', 'quantum', 'optical']"
58e82abcea,Ti3Mn3SiGeAs,"['Si', 'Ti', 'Mn', 'Ge', 'As']",hexagonal,P-6,0.0011,-0.6614,-0.0653,50.18,75,3.09,1.78,True,"['semiconductor', 'battery', 'quantum', 'optical']"
f96c9907d8,Cs8Na3Li(InSb2)4,"['Li', 'Na', 'In', 'Sb', 'Cs']",monoclinic,C2,0.5416,-0.5348,-0.0941,50.09,70,13.69,2.99,True,"['semiconductor', 'battery', 'quantum']"
1e6ed5202c,Mg2Nb4Sb6IrRh5,"['Mg', 'Nb', 'Rh', 'Sb', 'Ir']",triclinic,P1,0.6653,-0.5892,-0.1115,50.16,70,12.97,3.04,True,"['quantum', 'defense']"
aaf20dac92,MgNb2Sb3IrRh2,"['Mg', 'Nb', 'Rh', 'Sb', 'Ir']",triclinic,P1,0.6341,-0.5863,-0.1028,50.16,70,12.97,3.04,True,"['quantum', 'defense']"
79f8bcef3b,Mg2Nb4Sb6Ir5Rh,"['Mg', 'Nb', 'Rh', 'Sb', 'Ir']",triclinic,P1,0.5786,-0.571,-0.0741,50.16,70,12.97,3.04,True,"['quantum', 'defense']"
bdc4b973a2,Li4MnSi2Se7,"['Li', 'Si', 'Mn', 'Se']",monoclinic,Cc,1.5302,-1.061,-0.0336,50.24,70,13.5,3.72,True,"['semiconductor', 'battery', 'optical']"
e67be06cfb,LiMnCd2(SnO4)2,"['Li', 'O', 'Mn', 'Cd', 'Sn']",monoclinic,C2/m,1.2025,-1.94,-0.0043,50.33,70,16.2,3.35,True,"['semiconductor', 'battery']"
363aaf80eb,Na3Li2SnSb2As,"['Li', 'Na', 'As', 'Sn', 'Sb']",orthorhombic,Cmce,0.5034,-0.488,-0.0067,57.03,70,13.65,2.94,True,"['semiconductor', 'battery', 'quantum']"
dcec4c3bf9,LiBi(PSe3)2,"['Li', 'P', 'Se', 'Bi']",monoclinic,C2,1.5752,-0.6707,-0.0629,56.61,70,18.31,1.72,True,"['semiconductor', 'battery', 'optical']"
47ab607f12,Na4Li2AlInAs4,"['Li', 'Na', 'Al', 'As', 'In']",monoclinic,C2/m,0.8561,-0.5703,-0.0557,56.68,70,13.69,2.94,True,"['semiconductor', 'battery', 'quantum', 'optical']"
cd1a9fa2cd,Na4UAsSe6,"['Na', 'As', 'Se', 'U']",monoclinic,C2,0.5312,-1.1972,-0.065,56.84,70,19.64,3.79,True,"['semiconductor', 'optical']"
934348b495,K8NaLi3(InAs2)4,"['Li', 'Na', 'K', 'As', 'In']",monoclinic,C2,0.6038,-0.5441,0.0,56.86,70,13.69,3.24,True,"['semiconductor', 'battery', 'quantum', 'optical']"
defbc04e1e,Li4CdGe2Se7,"['Li', 'Ge', 'Se', 'Cd']",monoclinic,Cc,1.7609,-1.0116,-0.0364,56.9,70,16.2,2.67,True,"['semiconductor', 'optical']"
3a6cbfbe62,LiLa2In(AsO)2,"['Li', 'O', 'As', 'In', 'La']",tetragonal,P-4m2,1.1031,-2.1263,-0.0684,53.98,70,13.69,2.78,True,"['semiconductor', 'quantum', 'optical']"
d52d70e36b,K4NaLi(InAs2)2,"['Li', 'Na', 'K', 'As', 'In']",orthorhombic,C222_1,0.5547,-0.5252,0.0002,58.56,70,13.69,3.24,True,"['semiconductor', 'battery', 'quantum', 'optical']"
31b857e393,LiCd2InTe4,"['Li', 'Cd', 'In', 'Te']",tetragonal,I-42m,1.0561,-0.7545,-0.0014,58.98,70,16.2,1.69,True,"['semiconductor', 'optical']"
8cbef7ab2a,Na6Li4SnGeP6,"['Li', 'Na', 'P', 'Ge', 'Sn']",orthorhombic,C222_1,1.1176,-0.4697,-0.024,59.08,70,13.65,3.82,True,"['semiconductor', 'battery', 'optical']"
9d835223a7,Sr4Li2(CdP2)3,"['Li', 'P', 'Sr', 'Cd']",orthorhombic,Cmcm,0.6825,-0.7967,-0.0283,54.27,70,16.2,3.31,True,"['semiconductor', 'battery', 'optical']"
90ff198858,SrLi6(PaN3)2,"['Li', 'N', 'Sr', 'Pa']",trigonal,P-3,1.8914,-1.2,-0.3279,54.29,70,4.94,2.31,True,[]
176f72514a,Li2Ca4(CdP2)3,"['Li', 'P', 'Ca', 'Cd']",orthorhombic,Cmcm,0.7364,-0.7823,-0.0066,54.36,70,16.2,3.52,True,"['semiconductor', 'battery', 'optical']"
b5cf90c480,Cs7KLi4(InAs2)4,"['Li', 'K', 'As', 'In', 'Cs']",monoclinic,Cm,0.6561,-0.5316,-0.0391,54.48,70,13.69,3.61,True,"['semiconductor', 'battery', 'quantum', 'optical']"
7ca5a93fd4,K7RbLi4(InAs2)4,"['Li', 'K', 'As', 'Rb', 'In']",monoclinic,C2,0.6494,-0.559,-0.0141,54.52,70,13.69,3.49,True,"['semiconductor', 'battery', 'quantum', 'optical']"
dde99adf56,KRbLiInAs2,"['Li', 'K', 'As', 'Rb', 'In']",monoclinic,P2_1,0.5673,-0.5468,-0.0557,54.52,70,13.69,3.49,True,"['semiconductor', 'battery', 'quantum', 'optical']"
7c059bb2a0,K2NpInO6,"['O', 'K', 'In', 'Np']",cubic,Fm-3m,1.0987,-2.5608,-0.0335,54.6,70,8.5,1.28,True,[]
b757b4f915,Li4Sn2HgSe7,"['Li', 'Se', 'Sn', 'Hg']",monoclinic,Cc,1.249,-0.9907,-0.0136,58.13,70,13.65,1.11,True,['semiconductor']
c1401aa7ef,Na12Li8Sn3GeAs12,"['Li', 'Na', 'Ge', 'As', 'Sn']",monoclinic,C2,0.5943,-0.5011,-0.0262,60.46,70,13.65,3.26,True,"['semiconductor', 'battery', 'quantum', 'optical']"
6fe33b1120,Li4ZnGe2Se7,"['Li', 'Zn', 'Ge', 'Se']",monoclinic,Cc,1.7665,-1.0226,-0.0337,52.59,70,13.35,2.67,True,"['semiconductor', 'optical']"
32aff517d2,Na6SbAuSe26,"['Na', 'Se', 'Sb', 'Au']",triclinic,P-1,0.6283,-0.6725,-0.1215,52.69,70,19.9,3.6,True,['semiconductor']
ef1bf54c6b,Na2LiInP2,"['Li', 'Na', 'P', 'In']",orthorhombic,Cmce,0.966,-0.4664,-0.0376,52.76,70,13.69,1.43,True,"['semiconductor', 'battery', 'optical']"
9390e8e258,LiLaCdAs2,"['Li', 'As', 'Cd', 'La']",trigonal,P3m1,0.9055,-0.917,-0.0042,52.79,70,16.2,2.63,True,"['semiconductor', 'optical']"
98061a3f28,Li2CdSiTe4,"['Li', 'Si', 'Cd', 'Te']",orthorhombic,Pmn2_1,1.299,-0.7383,-0.0281,59.26,70,16.2,3.72,True,"['semiconductor', 'optical']"
f5c6e5715b,LiCeAgAsP,"['Li', 'P', 'As', 'Ag', 'Ce']",trigonal,P3m1,0.5642,-0.8334,-0.0191,60.7,70,19.64,3.9,True,"['semiconductor', 'battery', 'optical']"
beb1449d67,Ba6NaU2InSe12,"['Na', 'Se', 'In', 'Ba', 'U']",trigonal,R32,0.5535,-1.8765,-0.0253,60.9,70,19.64,3.79,True,"['semiconductor', 'optical']"
083f279247,Na4USnSe6,"['Na', 'Se', 'Sn', 'U']",monoclinic,C2,0.6334,-1.267,-0.057,52.22,70,19.64,3.79,True,['semiconductor']
0533b3aa5e,Na4USbSe6,"['Na', 'Se', 'Sb', 'U']",monoclinic,C2,0.556,-1.2547,-0.1034,52.24,70,19.64,3.79,True,['semiconductor']
377a9d3c74,Na8Li4AlIn3Sb8,"['Li', 'Na', 'Al', 'In', 'Sb']",monoclinic,C2,0.6909,-0.5077,-0.0373,52.3,70,13.69,2.51,True,"['semiconductor', 'battery', 'quantum']"
bc90b8a698,Sr4LiPa3O12,"['Li', 'O', 'Sr', 'Pa']",triclinic,P-1,2.6847,-3.6722,-0.3715,52.39,70,4.94,2.31,True,[]
cf61a2e571,Rb8Li4In4BiSb7,"['Li', 'Rb', 'In', 'Sb', 'Bi']",monoclinic,C2,0.5194,-0.5405,-0.0861,52.43,70,18.31,2.9,True,"['semiconductor', 'quantum']"
23fe5f32d4,Na12Li8Sn(GeAs4)3,"['Li', 'Na', 'Ge', 'As', 'Sn']",monoclinic,C2,0.6473,-0.4975,-0.0344,60.46,70,13.65,3.26,True,"['semiconductor', 'battery', 'quantum', 'optical']"
8f544304b7,K4LiAgAsP,"['Li', 'P', 'K', 'As', 'Ag']",monoclinic,Cm,1.0333,-0.4068,-0.002,61.28,70,19.64,3.9,True,"['semiconductor', 'battery', 'optical']"
2efcd577c2,Na3Li2SnAs2P,"['Li', 'Na', 'P', 'As', 'Sn']",triclinic,P1,0.7576,-0.4912,-0.0156,58.2,70,13.65,3.44,True,"['semiconductor', 'battery', 'optical']"
95d122286f,Na12Li8Sn4As5P7,"['Li', 'Na', 'P', 'As', 'Sn']",triclinic,P1,0.8901,-0.4813,-0.0107,58.2,70,13.65,3.44,True,"['semiconductor', 'battery', 'optical']"
5e1a5dd94f,Na12Li8Sn4As11P,"['Li', 'Na', 'P', 'As', 'Sn']",triclinic,P1,0.6256,-0.5001,-0.0207,58.2,70,13.65,3.44,True,"['semiconductor', 'battery', 'optical']"
63c3e3bd90,Na12Li8Sn4As7P5,"['Li', 'Na', 'P', 'As', 'Sn']",triclinic,P1,0.8182,-0.4883,-0.0143,58.2,70,13.65,3.44,True,"['semiconductor', 'battery', 'optical']"
6c4ef3fc34,Li4CdSn2Se7,"['Li', 'Se', 'Cd', 'Sn']",monoclinic,Cc,1.4409,-1.0513,-0.0151,54.81,70,16.2,1.31,True,"['semiconductor', 'optical']"
f95490ffeb,K6Rb6CdHgSe8,"['K', 'Se', 'Rb', 'Cd', 'Hg']",trigonal,P3m1,1.4882,-1.1967,-0.0232,51.87,70,10.06,1.9,True,"['semiconductor', 'optical']"
84bb001fdf,CsLiHgSe2,"['Li', 'Se', 'Cs', 'Hg']",tetragonal,I-4m2,0.9407,-1.0794,-0.0473,52.02,70,9.01,1.64,True,[]
915bc97cc2,RbLiHgSe2,"['Li', 'Se', 'Rb', 'Hg']",tetragonal,I-4m2,0.7641,-1.0614,-0.0343,52.07,70,9.01,1.58,True,[]
668ee0f8e1,K12CdHgSe8,"['K', 'Se', 'Cd', 'Hg']",trigonal,P3m1,1.5326,-1.2103,-0.024,51.46,70,10.06,1.77,True,"['semiconductor', 'optical']"
e1165d6610,K2Ge(AuSe2)2,"['K', 'Ge', 'Se', 'Au']",orthorhombic,Fddd,1.2227,-0.8426,-0.0253,61.75,70,22.44,3.98,True,"['semiconductor', 'optical']"
9a1b7002e2,LiPr2In(AsO)2,"['Li', 'O', 'As', 'In', 'Pr']",tetragonal,P-4m2,1.0916,-2.0164,-0.0324,51.78,70,13.69,2.82,True,"['semiconductor', 'quantum', 'optical']"
3d6e48cf27,NaLiZnSe2,"['Li', 'Na', 'Zn', 'Se']",trigonal,P3m1,1.1197,-1.1925,-0.0143,50.99,70,13.35,1.87,True,"['semiconductor', 'battery', 'optical']"
28a00e58b5,Li4ZnSn2Se7,"['Li', 'Zn', 'Se', 'Sn']",monoclinic,Cc,1.3891,-1.0597,-0.0098,51.01,70,13.65,1.52,True,"['semiconductor', 'optical']"
f494c7bf10,Cs2LiInAsP,"['Li', 'P', 'As', 'In', 'Cs']",orthorhombic,Ima2,1.0241,-0.4842,-0.0212,63.63,70,13.69,3.61,True,"['semiconductor', 'battery', 'quantum', 'optical']"
68efe5448e,LiIn(GaSe2)4,"['Li', 'Ga', 'Se', 'In']",monoclinic,C2,0.822,-0.9403,-0.0007,57.7,70,13.69,1.63,True,"['semiconductor', 'quantum', 'optical']"
99fee373bc,KCd3Ga5HgSe12,"['K', 'Ga', 'Se', 'Cd', 'Hg']",triclinic,P1,1.1847,-0.903,-0.0138,57.85,70,10.06,1.96,True,"['semiconductor', 'optical']"
44323b465a,KCdGa5(HgSe4)3,"['K', 'Ga', 'Se', 'Cd', 'Hg']",triclinic,P1,1.0114,-0.8288,-0.0144,57.85,70,10.06,1.96,True,"['semiconductor', 'optical']"
2144e8299d,NaLiCdSe2,"['Li', 'Na', 'Se', 'Cd']",trigonal,P3m1,1.0769,-1.1586,-0.0133,55.37,70,16.2,1.6,True,"['semiconductor', 'battery', 'optical']"
998a5ae681,LiGe3SbSe5,"['Li', 'Ge', 'Se', 'Sb']",trigonal,R3m,0.7803,-0.6516,-0.0314,55.5,70,12.51,2.67,True,"['semiconductor', 'quantum', 'optical']"
a4e905af0f,NaLiCdTe2,"['Li', 'Na', 'Cd', 'Te']",trigonal,P3m1,0.9661,-0.951,-0.0027,55.52,70,16.2,1.95,True,"['semiconductor', 'battery', 'optical']"
e0e12c9662,K4CdSn4Hg5Se16,"['K', 'Se', 'Cd', 'Sn', 'Hg']",triclinic,P1,1.0719,-0.8019,-0.0051,55.56,70,10.06,1.77,True,"['semiconductor', 'optical']"
1b8cc2707d,Ba6Ca2UInSe12,"['Ca', 'Se', 'In', 'Ba', 'U']",trigonal,R-3,0.6904,-2.0003,-0.0187,50.79,70,12.29,3.28,True,"['semiconductor', 'optical']"
012ebcc95c,Ba6Ca2UAsSe12,"['Ca', 'As', 'Se', 'Ba', 'U']",trigonal,R-3,0.6869,-1.9492,-0.0136,50.81,70,12.29,2.84,True,"['semiconductor', 'optical']"
eed2f4d1c2,Na2LiInSb2,"['Li', 'Na', 'In', 'Sb']",orthorhombic,Cmce,0.5546,-0.4986,-0.0321,50.86,70,13.69,2.44,True,"['semiconductor', 'battery', 'quantum']"
174332e6c5,K8Li4In4AsP7,"['Li', 'P', 'K', 'As', 'In']",monoclinic,Cm,1.0394,-0.5096,-0.065,65.09,70,13.69,3.44,True,"['semiconductor', 'battery', 'quantum', 'optical']"
5097635484,K8Li4In4As7P,"['Li', 'P', 'K', 'As', 'In']",monoclinic,Cm,0.6644,-0.5549,-0.009,65.09,70,13.69,3.44,True,"['semiconductor', 'battery', 'quantum', 'optical']"
5743564328,K2Cd(HgSe2)2,"['K', 'Se', 'Cd', 'Hg']",orthorhombic,Pbcn,1.32,-0.8818,-0.0072,50.51,70,10.06,1.77,True,"['semiconductor', 'optical']"
1594a3d9f2,K4Cd5HgSe8,"['K', 'Se', 'Cd', 'Hg']",orthorhombic,Pmc2_1,1.2991,-1.0063,-0.0012,50.51,70,10.06,1.77,True,"['semiconductor', 'optical']"
b7a4ca6a23,Li2SiHgTe4,"['Li', 'Si', 'Te', 'Hg']",tetragonal,I-42m,0.7672,-0.662,-0.0243,65.97,70,11.69,3.72,True,"['semiconductor', 'optical']"
